latitude,longitude,presence
41.72812,-70.514345,0
41.696233819,-69.9686282277,0
42.289709,-73.316119,0
42.3063230559,-71.810528487,0
42.7999283333,-70.8597333333,1
41.7407254978,-71.1993648282,0
42.2680629722,-71.799087,0
42.6151484417,-71.2109709255,0
42.6565444444,-70.6637805556,0
42.6865121454,-73.1573667983,0
42.4506766667,-71.1222533333,0
42.5141431193,-71.1596726999,1
42.4756410045,-71.9185075625,1
42.1313055,-72.5478883333,0
42.4939902242,-71.3646466721,1
42.3019154882,-72.42908746,1
42.3535599629,-71.4254021711,0
42.5809666692,-72.4856777117,1
42.7008383333,-71.2037283333,0
41.71003,-69.9448616667,0
42.5076645004,-71.3275113795,1
42.3046885617,-71.1815627106,0
42.24058301,-71.96349504,0
42.44482,-71.6303866667,1
42.4361666667,-71.4463283333,1
42.408895,-71.2164916667,0
42.3055591064,-72.2333373418,1
41.2784614563,-70.0247192383,0
42.40328333,-71.61762167,0
41.7454571137,-70.4682757793,0
41.92913,-70.626305,0
42.2226179896,-72.6084145739,0
41.9879458025,-71.3608678803,0
42.2106847562,-72.5982706695,0
42.3492035747,-71.1445750827,0
42.4957661358,-73.17463696,0
42.681572,-72.471963,1
42.2168407642,-70.794717595,0
42.0248428458,-70.9160572633,0
42.8073366667,-70.9730133333,1
42.6082270761,-71.4410937119,1
42.6989861111,-73.2262583333,0
42.2863166667,-72.3087,1
42.2625482496,-71.976339134,0
42.6718783333,-72.6418966667,0
42.2305883333,-71.7732116667,0
42.4194141863,-70.9063063005,0
42.5884868985,-71.1123722792,0
41.760726641,-70.1135105175,0
42.3049812317,-71.1407394409,0
42.45945,-71.0719695,0
42.315497,-72.4760739722,0
41.3391084611,-70.7265806816,0
41.6081555556,-70.6098388889,0
42.4070181046,-71.1217621063,0
42.07341986,-71.1806509999,0
41.2850883333,-70.0513445,0
42.1997259332,-71.895732543,1
42.4214666735,-72.4219028406,0
42.0721888508,-71.0995729157,0
42.3725716667,-71.466775,0
42.41385,-71.51072,1
42.3813805782,-71.5748692676,0
42.2197889351,-73.4294747283,0
42.6395,-71.21262167,0
42.0892813794,-70.6683817368,0
41.7363141669,-70.2366045734,0
42.57016167,-70.819695,0
42.4681416667,-70.8883027778,0
42.0423122551,-71.4760959148,1
42.2553210048,-71.3398073373,1
42.0806272,-71.6216256,0
41.3678786796,-70.6665225573,0
42.7045116661,-71.0255805,0
42.1907055556,-71.4443388889,1
42.4933635952,-71.3704928754,1
42.355034924,-72.2299462566,1
42.078275,-72.5917366667,0
42.5036463903,-71.6344588995,1
41.3438531166,-70.7400792384,0
42.1828527778,-73.092575,1
41.6742583333,-69.9409116667,0
42.3339344887,-71.0250127316,0
42.2987804548,-72.238922508,1
42.1789552868,-72.7004265954,0
42.4422251279,-71.8548898771,0
42.4099349722,-72.613172,0
42.330556,-72.522453,1
42.4377738882,-70.9826660156,0
42.0781958755,-70.7224175614,0
41.737575531,-71.1582260132,0
42.314503,-72.203978,0
42.3428222486,-72.5662493149,1
42.1032858946,-72.721876593,0
42.2795456823,-71.3039230426,0
42.5641450454,-71.1794973169,1
42.459593313,-71.2408092429,0
41.6463512809,-70.6241146667,0
42.1770633333,-70.7422633333,0
41.5138634445,-71.0231167814,0
42.592664744,-72.5865596127,0
42.3376308377,-71.2407612428,0
42.3503808967,-71.3665333939,0
42.641905,-71.30233,0
42.368275,-72.51058833,0
42.0783833333,-72.5423283333,0
42.3166445371,-71.0841514984,0
42.3611718323,-72.6735027205,1
42.283725,-71.22995,0
42.7157466667,-72.1248483333,0
42.3056160071,-72.4533667379,0
42.0296282108,-70.860681889,0
42.2905555556,-71.8186111111,0
41.2249,-70.8076,0
42.230828,-71.20922,0
41.6840216667,-70.0181583333,0
42.5637433333,-72.6804316667,0
42.0713223914,-72.1501532074,1
42.0897222222,-72.6078333333,0
42.1751831648,-71.2150130236,0
42.2968,-71.0920027778,0
41.9954616667,-70.0296388333,0
42.3447011396,-71.158773849,0
41.7586269722,-70.0897329722,0
42.6774883959,-71.1877820265,0
42.3309960145,-72.5400424004,1
42.5341606121,-71.0593503714,0
42.194913,-71.428399,0
42.2456833333,-71.407815,0
42.61662,-70.64112833,0
42.655195,-72.6772533333,1
42.2233116667,-70.92713,0
42.4453883098,-72.4925485253,0
41.8898583428,-70.6316083333,0
42.27513,-72.7667833333,1
42.7095684257,-70.7847026273,0
41.9454282984,-71.2988159106,0
42.3544916667,-71.3979716667,0
42.60865,-71.35070833,0
42.2583987873,-71.7869870737,0
42.3743716437,-72.4909863658,1
42.292228,-71.0837429722,0
41.88039338,-70.00143981,0
42.601996559,-70.898289918,1
42.4321555556,-73.2356638889,0
42.274555,-71.1280221667,0
42.300525,-71.7826216667,1
42.3390240786,-71.0880087253,0
42.2795650243,-70.9541267302,0
42.563995,-72.1575695,1
42.3377532959,-71.1425094604,0
41.7084337756,-70.1699680772,0
42.168545,-73.4773633333,0
42.4527888138,-71.5530022234,0
42.436605293,-71.0237891057,0
42.5394720552,-72.608383764,1
42.610604,-71.103783,0
42.0304120379,-71.0362918513,1
41.6199833333,-70.6354966667,0
42.351787733,-71.3377894834,0
42.623161,-71.643,1
42.2519647,-71.0024887,0
42.4659672065,-71.4118370144,1
42.1780166667,-71.9314416667,1
42.3393209722,-72.6127149722,0
41.6326329331,-70.8875489327,0
42.0798305,-71.4007716667,0
41.571224434,-71.0016936294,0
42.5651852461,-71.790721044,1
42.0742815595,-71.5554519266,1
42.28975007,-71.19266717,0
42.5527383333,-70.9593666667,0
42.4006005813,-70.9811792634,0
42.0069472167,-72.80233,0
42.0547923882,-72.2435102628,0
42.4585205446,-71.3035694488,1
42.2887735528,-71.4477000335,1
42.375367602,-71.0506021123,0
42.261590617,-70.8452800136,0
42.321587,-72.6243369722,0
42.1116235997,-72.1043446622,0
42.282289,-71.380202,0
42.0251342655,-71.1630744317,0
42.4219472222,-71.8080888333,0
42.31210611,-71.4350349829,1
42.61395,-72.53620333,1
41.6959148185,-71.1713754239,0
42.8155540692,-70.9588555457,1
42.1000918793,-71.2565134373,0
42.3385529355,-71.1670718089,0
42.7066883333,-72.914955,0
42.3230466667,-71.2526033333,0
42.4150255463,-71.1590385251,0
42.6512671157,-71.1577252732,0
42.3202126328,-71.3031635344,1
42.3227712595,-72.5321350071,1
41.8881916667,-70.7744916667,0
42.5320675419,-72.3097397597,0
42.1723362,-70.8513781,0
42.6650478,-73.261678,1
42.4818183333,-71.3620833333,0
42.2892616667,-71.0398721667,0
42.4992811894,-70.9578329852,0
42.71627667,-72.45171839,0
42.3669277435,-71.1997054728,0
41.5719463,-70.634894,0
41.5117770585,-71.0115296896,0
42.4933460652,-71.3705169204,1
42.6072206581,-70.9129270726,0
42.385845,-71.54212167,0
42.434475812,-71.6090367073,0
41.9224522364,-69.973375909,0
42.52910042,-70.86868836,0
42.5729672188,-71.5107325567,1
42.0894813538,-71.0568389893,0
42.1028418565,-71.7668750064,0
42.3508887738,-73.3225009405,0
41.8206966667,-70.9229883333,0
42.3122543973,-71.4047542577,0
42.319355,-72.7172149722,0
42.3762283325,-71.1659088135,0
41.9224111111,-70.0699305556,0
42.3525304439,-71.4003730974,0
42.2290879997,-71.6966144,0
42.0781679493,-71.2577340278,0
41.69152107,-70.0033026,0
42.3644230535,-71.397809858,1
42.6676279944,-72.005347386,1
41.32559667,-70.815955,0
42.2279933286,-71.4334393674,1
42.0710532569,-72.1500683884,1
42.2100958089,-71.420963863,0
42.2759866667,-71.29045,0
42.1257858276,-73.4292526245,0
42.4512481689,-73.2635726929,0
42.55514439,-70.85485645,0
42.1326305,-73.30448,1
42.10603,-70.155525,0
42.1315776604,-71.1403682549,0
42.0195458503,-71.2027272268,0
42.0787,-71.281975,1
42.1970776066,-71.6645954178,1
42.35394482,-71.23772942,0
42.0239710808,-71.2217944209,0
41.8514661054,-70.6743849166,0
42.290308412,-70.9705906964,0
42.460078152,-71.5113591661,0
42.4955433658,-71.364100972,1
41.9265620701,-70.8164287033,0
42.054892,-71.1548,0
42.5834444444,-70.8822916667,0
42.424975,-71.09671667,0
42.52378833,-72.64540833,0
42.4281748728,-72.5029540715,0
42.0511178021,-70.2016631608,0
42.3281023454,-71.1139723544,0
42.2852238266,-72.5347834649,0
42.2292606375,-72.5845593905,0
42.6035135997,-72.5373278997,1
42.5394338,-71.8627928,0
42.58415,-71.4662027778,0
42.41805333,-71.10791117,0
41.9633262685,-71.3249539092,0
42.5574533333,-72.5237716667,0
42.6233844442,-72.4645050243,1
42.493330215,-70.9441936382,0
42.7104645293,-70.7897144511,0
42.3322173792,-71.4988931778,0
42.4546465138,-71.1247261836,0
41.8895517365,-70.5464659459,0
42.613904,-71.571316,1
42.4583134039,-72.8981735237,1
42.1918966667,-71.413305,1
42.47941,-73.178915,0
41.25693,-70.1331111667,0
42.28809667,-71.525605,0
42.582205,-71.4800866667,0
42.6359258885,-71.4826914465,0
42.3573357985,-71.1928185169,0
42.5419868144,-72.2500227106,1
41.8924961439,-70.5360573065,0
42.2830986617,-71.7644788657,0
42.3162650481,-71.8002559617,1
42.4584966667,-71.9278033333,1
42.2756481171,-71.2904391066,0
42.160935765,-71.1523424889,0
42.4356803549,-71.5379725904,0
42.602825,-71.9812616667,0
42.1025988737,-71.3777511112,0
42.0788793333,-71.0591548153,0
42.7032918333,-72.3175534248,0
42.6434884669,-70.9002190389,0
42.46195083,-71.63724361,0
41.8293527851,-70.6374070426,0
42.4224249039,-71.5516918343,1
42.3635425625,-71.3734461349,1
41.75289639,-70.01123718,0
42.4584368845,-71.9275735543,1
41.379302,-70.516372,0
42.3952833333,-71.4821383333,0
42.5575666667,-71.819345,1
42.308505,-72.3358616667,0
42.3310203552,-72.5747375488,0
42.178449,-72.3612739722,0
41.9115982056,-70.6407699585,0
42.5755804256,-71.6885702523,1
42.3521819722,-72.4833139722,0
41.9268494675,-70.647059724,0
42.2493972778,-71.1625900269,0
42.1186066667,-71.1836966667,0
42.4331893087,-73.1168453164,0
42.6487701398,-70.850834631,0
42.476495937,-71.329959308,1
42.14086117,-70.87901333,0
42.6717396946,-70.567204915,0
42.414024,-73.312387,0
42.350575,-71.3086083333,0
42.5018632,-71.25366587,0
42.207732,-71.351646,0
42.2932333333,-71.2910083333,0
42.4211875936,-71.0316801843,0
42.1598396301,-71.1470184326,0
42.6832455472,-70.7768199618,0
42.396812439,-71.1311645508,0
42.2708075108,-71.6111255051,0
41.7957527944,-70.0159249058,0
42.3547879722,-71.1441889722,0
42.5916076359,-72.6041351259,0
42.3163333333,-71.0945195,0
41.790940402,-69.9729849802,0
42.3212616667,-70.9888166667,0
42.6947222222,-71.725,1
41.968625,-70.6446083333,0
42.5340212478,-72.5644497746,0
42.4052383333,-71.3247083333,0
42.474176713,-71.6395613557,1
42.0660471091,-70.2374257216,0
42.6472750041,-70.9230661947,0
41.9521805556,-70.8853583333,0
42.3302466667,-72.5241866667,1
42.490165941,-71.3666588666,1
42.37144802,-71.0266314467,0
42.41623,-71.35431,0
42.4416386725,-71.1470927444,0
42.1485089917,-72.28709857,0
42.4014566796,-71.8467400206,1
42.1535697096,-71.0469028988,0
42.5391716667,-73.0608583333,0
41.58184667,-70.57321167,0
42.2211416667,-71.3025638889,0
42.47333833,-70.99622167,0
42.3302194444,-72.5335222222,1
42.1929352304,-71.2286289637,0
42.573875,-70.730255,0
42.1430243731,-72.4520638885,1
41.4705203846,-70.627213223,0
42.811637278,-70.8823951952,0
41.70903,-70.7459716667,0
42.0896426,-71.61311849,0
42.430094001,-73.2367934137,0
42.4359883333,-71.0521555,0
42.5893133333,-70.8988716667,0
42.17072,-71.0965888333,1
42.4552230835,-72.580368042,0
42.3838722222,-72.5190222222,1
42.4219585337,-72.2237209897,1
42.66407891,-71.89962313,0
41.5670826902,-70.5948476456,0
42.3408833455,-72.5120289723,0
42.2673124,-71.5350693,1
41.6742925695,-70.059753236,0
42.35647744,-73.20736205,0
42.0383528333,-70.925505,0
42.2198450697,-71.1179916783,0
41.6817133333,-69.9525,0
42.2667111111,-71.0966333333,0
42.354795,-71.4051883333,0
42.6131581069,-72.0201725178,0
42.4581403182,-72.8983905571,1
41.6566011915,-71.0790934414,0
42.4905166513,-71.351052624,1
42.5361116667,-72.550745,1
42.1549095066,-70.7410097122,0
42.337448,-72.6319119722,1
42.2409866667,-71.1671966667,0
42.7905666667,-70.939705,0
41.8014735727,-69.9917171468,0
42.5490664187,-71.4582131831,0
42.5025027778,-71.7963944444,0
41.2785116667,-69.962425,0
41.9897313362,-71.0788261803,0
42.55497,-71.3362116667,0
42.5777735554,-70.9925901875,0
42.4959531693,-71.3637799529,1
42.51137272,-71.11472468,0
42.3509166667,-71.1257861111,0
42.27872167,-71.12875283,0
42.1146583333,-72.7919616667,1
42.3169593811,-71.1817092896,0
42.3948707581,-71.1138305664,0
42.65045,-73.233125,0
42.7796882666,-71.0681088661,0
42.2980537415,-71.0922241211,0
42.5737,-73.2361,0
42.5940186712,-71.5533962177,1
42.6920916667,-71.228645,1
42.10874171,-71.7597354949,0
41.9223021168,-70.7835732735,0
42.56152,-71.51685333,0
42.1826742436,-71.2174973054,0
42.20981,-71.4485212,1
41.5524913345,-70.6398278088,0
42.1527220042,-72.8146938833,0
42.4204816285,-71.6610397423,0
42.4025292286,-71.0372756432,0
42.0825739769,-73.362014346,0
42.4894017408,-71.5348359035,1
42.3401,-71.83937,1
41.2528383333,-70.0040138833,0
42.3843978199,-72.1828191378,0
41.2827146536,-69.9639502262,0
42.0376969444,-70.7916483333,0
42.0907707751,-71.2643555882,0
42.2164405886,-71.4638801519,0
42.38252167,-71.42851333,0
42.5240333333,-71.3856883333,1
42.6219416314,-72.2197190123,0
42.4319032161,-71.1070512214,0
42.6338735004,-71.5524625864,1
42.732446,-73.032814,0
42.319507,-72.405056,0
42.54729,-72.2109016667,0
42.3501083333,-71.361965,0
42.3972252757,-71.0887141899,0
42.4773192058,-71.0628482226,0
42.665375,-71.548295,0
42.093953,-70.7063883333,0
42.1086916667,-70.7464366667,0
42.3279946238,-71.3981797546,1
42.1817692124,-70.7365357876,0
42.5683461949,-70.8436781909,0
42.3294319864,-71.5620699381,1
42.5942568525,-71.5533749664,1
42.1785726727,-72.6974245335,0
42.6963633333,-72.2697233333,0
42.1530607553,-72.7623878047,1
42.1978566346,-71.6816199055,1
42.53192833,-71.57505,0
42.2887027778,-73.3161611111,0
42.37262246,-71.62583569,0
42.2423423315,-70.8906022926,0
42.2440219674,-71.1078160638,0
42.0294079961,-71.7737900326,0
42.3018543459,-71.3281038643,0
42.312877655,-72.2413482666,0
42.4052380253,-71.2983565683,0
42.180125,-70.9724416667,0
41.5223216667,-71.010415,0
42.4050761671,-71.2030969933,0
42.2612074262,-71.5933754159,0
42.4879135618,-70.9250224014,0
42.65965179,-72.31590025,0
42.5138465988,-72.2801159995,1
42.3761779204,-71.5279712342,0
42.0031734201,-70.4545834973,0
42.3209661147,-73.1388995424,0
41.5529633333,-70.5001166667,0
42.4387633333,-71.3772716667,0
42.735825,-70.7904805556,0
42.1397770339,-71.4121449085,1
41.9636086872,-71.3214628771,0
42.6664194444,-71.3697444444,0
42.6013627893,-72.5815428793,0
41.5337771788,-70.6681025773,0
42.6494134993,-71.3092003156,0
42.4133729722,-71.970584,1
42.4029199967,-71.5563520366,0
42.1609,-71.2605,0
42.33823,-71.234895,0
42.5942819142,-71.5535604664,1
42.516155,-72.3108133333,1
42.3162226648,-71.4402614737,1
42.22773,-71.15443333,0
42.68942998,-72.40064469,1
42.4986916667,-71.0613945,0
42.828028287,-70.814355,0
42.3776583333,-71.39094,0
42.330472535,-72.5332403183,1
42.4456079446,-71.1084708429,0
42.0953865051,-71.5803222656,0
42.2357966667,-71.7718883333,0
42.3066678329,-72.219504118,0
42.3414333504,-72.5261607259,1
42.6501090106,-71.3316154185,0
42.7312067815,-70.869926333,0
41.9530487061,-70.6861572266,0
41.7513410795,-70.1653616466,0
42.032123,-70.933569,0
41.3910143,-70.5032635,0
42.3577664733,-72.5222660601,1
42.3723449707,-72.5173034668,0
42.569375,-71.414405,1
41.905124455,-69.9995918318,0
42.5825592146,-71.4310767129,1
42.0990528333,-71.1190555,0
42.4672554147,-71.0819025866,0
42.4903119901,-73.2039541751,0
42.2404866667,-71.0057916667,0
42.1078124619,-71.3178110925,0
41.61570833,-71.05998883,0
42.0449221667,-70.6930616667,0
41.2700500488,-70.1923751831,0
42.7636533333,-70.9991633333,0
42.6362168653,-71.5647496283,1
42.3313964579,-71.3393606808,0
42.3319363621,-72.5116034361,1
42.1628066667,-72.8143683333,0
42.5365616667,-70.8689366667,0
42.4588277797,-71.2786884327,0
42.100330554,-71.6489213706,0
42.4915567195,-71.0385798577,0
42.460527648,-72.376765785,0
42.5862533333,-71.5001,1
42.7507027778,-70.7993416667,0
42.2831583333,-71.288545,0
41.6379666667,-70.6175916667,0
42.6825553997,-71.6084517,1
42.2112406601,-72.6021322061,0
42.1973766588,-71.4915645475,0
42.1856192147,-71.938368129,1
42.52562,-71.18489167,0
42.255230009,-71.3396260147,1
42.2866447997,-71.896932,1
42.3790666667,-71.2750638889,0
42.4556970771,-72.9002497203,1
42.4657656868,-71.9686584954,1
41.9325916667,-70.0424416667,0
42.0582162028,-72.2626279174,1
42.1381721667,-70.9310083333,0
42.4717279767,-72.7705662853,1
41.4813473465,-70.6059003159,0
42.4987210804,-72.2790601338,0
42.38884057,-71.11616534,0
42.5015891919,-71.5045637886,1
42.492729187,-71.2801513672,0
42.2802019481,-72.2844302282,0
42.2029968761,-71.6851125826,1
41.7522761259,-70.1881575345,0
42.1328429059,-73.1680661718,1
42.1977466759,-71.6815815864,1
41.7710574624,-70.7578544878,0
42.7420780203,-71.0715746228,0
42.6768133333,-71.3577583333,0
42.5923200028,-72.5970466667,0
42.57912,-71.973755,0
42.1370610104,-71.5468076617,0
42.1129695,-72.54805,0
42.4011408333,-71.7875248889,0
42.3466666667,-71.15345,0
42.4570116667,-71.351355,0
42.2941472222,-71.2601916667,0
41.2588616667,-70.0977695,0
42.8174768854,-70.8924074192,0
41.8388155111,-70.5363864088,0
42.1037195778,-71.5749481804,0
41.847619046,-69.95039157,0
42.3240058158,-72.2079591572,1
42.5705736127,-71.202972679,0
42.44723667,-71.15148883,0
42.4669189453,-71.4915161133,0
41.90422,-70.79170333,0
42.467395,-71.2521666667,0
42.4981522747,-72.39376897,0
41.661775,-69.96305,0
42.748213187,-70.8054531366,0
41.7225216667,-71.0420305,0
41.7864893409,-70.9473823631,0
42.6558418044,-70.9280757032,0
42.2767888889,-71.8483277778,0
41.6127654833,-70.5471828952,0
42.406380809,-70.9972286092,0
42.6036100208,-72.7290201187,0
42.597147,-71.344761,0
42.0623454997,-73.3355309995,0
42.2333814188,-70.8653219294,0
42.0667652,-71.3281114,0
42.48237167,-71.974655,0
42.446107587,-71.4752815865,0
41.8635803585,-70.9938717085,0
42.0090620839,-70.8797088604,0
42.470325,-72.931659,0
42.1084278333,-72.582145,0
42.5646333333,-72.53183,0
41.9916082188,-70.7084841658,0
41.6769370891,-70.3555594882,0
42.5911305556,-72.4833444444,0
42.4016633333,-72.6541633333,0
42.5240378912,-73.3159471303,0
42.43927,-72.4769033333,0
42.31213,-71.3275533333,0
42.424105201,-71.4529378181,0
42.0652666667,-73.2955033333,1
42.6457243377,-72.7474281192,0
42.1817995934,-70.9384293482,0
42.2271888889,-71.1342555556,0
42.6123759896,-70.6666230877,0
42.5674283333,-73.1512138333,0
42.4314133333,-71.0703934167,0
42.3966278229,-71.3998381179,0
42.69153568,-72.39992971,1
42.4558319206,-72.9023047298,1
42.3089,-71.0116361167,0
42.3570166667,-71.2606583333,0
42.5016045386,-71.5041237793,1
42.5308990479,-71.3519744873,0
42.6012972222,-70.812825,0
41.8416889014,-70.6032935758,0
42.1556814155,-71.4020015673,0
42.7072906355,-70.9575690624,0
42.6969133333,-70.971955,0
41.7283944444,-70.5186388889,0
41.56646333,-70.594445,0
41.720905304,-70.2266769409,0
42.6241877044,-72.4614912271,1
42.6409336481,-71.0040882264,0
42.25403667,-70.84768667,0
42.408229454,-71.3497169413,0
42.3944387958,-73.2725928259,0
42.4969713902,-71.4849067201,0
41.4417318162,-70.6094150898,0
42.24628,-70.85952,0
41.9982033333,-71.0672916667,1
42.4661970001,-71.9693377241,1
42.657283783,-71.3625259399,0
42.1975364408,-71.6817922362,1
42.4389404273,-73.2006296016,0
42.4933263511,-71.3706645015,1
42.6635760515,-72.891604829,1
42.6157716667,-71.3999866667,1
41.373875,-70.026475,0
42.45278,-72.9050133333,1
42.4327192817,-71.4093823358,0
41.502857,-70.701914,0
42.3709916667,-71.1158972222,0
42.2174987793,-71.0227813721,0
41.8538342079,-70.600419044,0
42.0878429694,-72.4950527027,0
41.6078206052,-70.5728771715,0
42.2265667937,-73.3406232709,0
42.7014361111,-72.7756583333,1
42.32280203,-72.52589302,1
41.663737542,-70.0794877763,0
41.8279426209,-69.9481232345,0
42.40848667,-71.56510333,0
42.49517,-71.551127,1
42.4679629928,-71.3060628873,1
42.4555473328,-71.9487838745,0
42.3347041196,-73.2912743057,1
42.2831166667,-71.1385194444,0
42.498825,-72.2129683333,0
42.0604921165,-73.0591863021,0
42.6043898049,-71.6175466468,1
42.3173067092,-71.4754682566,0
42.4309916667,-71.7614222222,1
42.3629878991,-71.145067066,0
42.1644,-71.2461,0
41.568842806,-70.6154436337,0
42.5374789071,-72.4889964425,0
42.30903667,-71.32586667,0
42.0604749204,-71.0823903214,0
42.2367677924,-71.3751470694,1
41.2556055556,-70.8318916667,0
42.4199133333,-72.5476216667,1
42.32948,-72.53377,1
42.4352495806,-71.1142873764,0
42.33768,-71.9552,1
42.71142,-73.2406466667,0
42.8173163093,-70.8711206908,0
42.2345906628,-71.8397609531,0
42.7017091401,-71.1072902475,0
41.9521083333,-71.0001861111,0
42.5322761399,-73.1836113791,0
42.0407256372,-70.7043643209,0
42.1661347384,-70.7249649056,0
42.38385,-72.4677283333,0
42.0668947238,-72.261130695,1
42.09750833,-72.0247195,1
42.4460966667,-71.3913883333,0
42.4885855718,-71.2665584052,0
42.5324033333,-71.5537416667,0
42.4089042358,-71.0719268925,0
42.7177781142,-73.192799706,0
42.3619883333,-71.0585166667,0
42.8156148759,-70.9588522464,1
41.3802158922,-70.6566788367,0
42.6279955794,-72.1423668205,0
42.2863466667,-71.5322716667,0
42.4069438825,-71.5345530663,0
42.3645166667,-71.7251183333,0
42.6688603069,-71.6284313131,1
42.32272143,-72.52624839,1
42.1281083333,-71.2771083333,1
42.7147742854,-70.7897147595,0
42.5675092765,-71.7977521733,1
42.1475072541,-70.7913155482,0
42.2444259611,-72.5791407649,1
42.2806329584,-71.0213003227,0
42.2877711,-72.3384970216,1
42.3615014184,-71.5770587919,0
42.4673818274,-70.8980509148,0
42.3454866,-71.0405587997,0
42.4215898818,-72.4219131697,0
42.209675,-71.51689167,0
41.7188835144,-70.0322952271,0
42.2471117661,-72.4413342789,0
41.980318022,-70.9162744927,0
42.5382802809,-71.7372521272,0
42.36168718,-72.26246117,0
42.2600841616,-72.4178855494,1
42.0467981,-71.2122444,0
42.2693901062,-71.4414291382,0
42.0221593036,-71.2919183448,0
41.9719366667,-70.676195,0
42.0874930863,-71.0207830761,0
42.715605,-70.99285,0
42.665965,-72.3129033333,0
42.28571669,-71.85345061,0
42.3951133333,-71.388915,0
42.5862383333,-71.5001966667,1
42.4138194333,-72.1962912694,1
42.4057865786,-71.5765007899,0
42.7027747734,-71.1292649154,0
41.4686402,-70.6058361,0
42.471205,-71.1320945,1
42.1768733461,-70.9536941504,0
42.5738959294,-71.0282267724,0
42.6366214979,-71.5665984352,1
41.772510731,-70.0751893552,0
41.5716285706,-70.6366119385,0
42.5911971579,-70.8224016801,0
42.6043147842,-71.6175493291,1
42.0926722222,-72.5907555556,0
42.4423866667,-71.5604466667,0
42.52861,-71.7257139722,1
42.8569090599,-70.9660489923,0
42.2177875674,-71.4734094091,0
42.6164633333,-72.7581866667,0
42.1164699722,-72.870857,1
42.64977,-72.2148816667,0
42.372475,-71.33198,1
42.4011616667,-72.4267583333,0
42.67681,-73.06397,0
42.4433529261,-71.2572891753,1
42.5213056862,-70.891164802,0
42.2068833333,-71.6212216667,0
42.6777933333,-72.2798966667,0
42.419848006,-71.4651016155,0
41.76621606,-70.09720706,0
41.996805,-70.9257133333,0
42.6441116667,-72.731025,0
