observation_id,taxon_id,taxon_name,common_name,latitude,longitude,positional_accuracy,observed_on,coordinates_obscured
94113038,46217,Tamias striatus,Eastern Chipmunk,42.3259916667,-72.6354666667,5.0,2021-09-08,False
94117343,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.4116133432,-71.1590943357,19.0,2021-09-08,False
94117493,46217,Tamias striatus,Eastern Chipmunk,42.4117158775,-71.1590441154,19.0,2021-09-03,False
94119028,46217,Tamias striatus,Eastern Chipmunk,42.5080583333,-71.6229,,2021-04-19,False
94119856,43794,Castor canadensis,American Beaver,42.0735709378,-72.5731677923,323.0,2021-06-24,False
94123699,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.1018916551,-72.5751733955,448.0,2021-06-05,False
94128572,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3667944444,-71.2599333333,19.0,2021-09-02,False
94128573,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3667972222,-71.2598805556,65.0,2021-09-02,False
94142027,43111,Sylvilagus floridanus,Eastern Cottontail,42.3451866667,-71.0932416667,,2021-02-26,False
94143989,41777,Lontra canadensis,North American River Otter,42.68883,-70.6312633333,,2021-02-28,False
94144106,522193,Alces alces,Moose,42.7174444544,-73.1857534929,2.0,2021-09-08,False
94144724,45763,Ondatra zibethicus,Muskrat,42.282025,-71.1816416667,,2021-02-25,False
94144802,44395,Peromyscus leucopus,White-footed Mouse,42.772315979,-71.1067047119,4.0,2021-09-08,False
94147818,45763,Ondatra zibethicus,Muskrat,42.4805918903,-71.1758806184,3098149.0,2021-09-08,False
94150352,42223,Odocoileus virginianus,White-tailed Deer,42.645195,-71.4779283333,10.0,2021-09-08,False
94151133,41663,Procyon lotor,Common Raccoon,42.369468689,-72.51197052,6.0,2021-09-08,False
94163984,42069,Vulpes vulpes,Red Fox,41.9305166667,-70.0298611667,5.0,2021-09-02,False
94175680,41566,Megaptera novaeangliae,Humpback Whale,42.1521682002,-70.3657742567,31014.0,2021-07-19,True
94183264,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.2863029028,-71.0911351403,22.0,2021-07-30,True
94204885,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.352688,-71.146246,,2021-09-09,False
94232997,45763,Ondatra zibethicus,Muskrat,42.1469915,-72.0607124,182.0,2019-06-24,False
94234047,46095,Marmota monax,Groundhog,42.8531665,-70.9523505,3090.0,2021-09-09,False
94250170,46095,Marmota monax,Groundhog,41.7047361111,-70.1553888889,,2021-09-09,False
94250887,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3799459479,-72.5322812531,9.0,2021-09-09,False
94254438,46095,Marmota monax,Groundhog,42.5570159365,-71.1791573026,23.0,2021-09-09,False
94256879,46272,Glaucomys volans,Southern Flying Squirrel,42.623879082,-72.4611281231,112.0,2021-08-29,False
94257033,42223,Odocoileus virginianus,White-tailed Deer,42.6230242565,-72.4645003304,225.0,2021-09-08,False
94257204,41663,Procyon lotor,Common Raccoon,42.6240495523,-72.461210601,225.0,2021-09-08,False
94260687,41663,Procyon lotor,Common Raccoon,42.1745157874,-72.558730654,94.0,2021-09-06,True
94261013,1264431,Neogale frenata,Long-tailed Weasel,42.0717860997,-71.6966927997,,2021-09-09,False
94269050,41880,Mephitis mephitis,Striped Skunk,42.387495,-71.0442583333,29.0,2021-09-09,False
94275704,711289,Halichoerus grypus atlantica,Atlantic Grey Seal,41.9741533333,-70.0018388833,4.0,2021-08-30,False
94308268,40509,Eptesicus fuscus,Big Brown Bat,42.5585485958,-71.2339703926,47.0,2021-06-30,False
94308774,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3678695224,-71.2616000926,8.0,2021-09-10,False
94321541,42223,Odocoileus virginianus,White-tailed Deer,42.3881551969,-71.1542697251,89.0,2021-09-10,False
94322765,41566,Megaptera novaeangliae,Humpback Whale,42.3318235532,-70.9974118689,14229.0,2016-09-10,False
94322881,46260,Tamiasciurus hudsonicus,American Red Squirrel,42.12165671,-71.20848871,,2021-09-10,False
94324829,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.123005,-71.20752,,2021-09-10,False
94326317,43111,Sylvilagus floridanus,Eastern Cottontail,41.4507141113,-70.9224472046,5.0,2021-09-10,False
94333672,44395,Peromyscus leucopus,White-footed Mouse,42.18447,-71.563818,477.0,2021-09-10,False
94335173,41663,Procyon lotor,Common Raccoon,42.5154321223,-71.0632840413,129.0,2021-09-08,False
94335355,42223,Odocoileus virginianus,White-tailed Deer,42.5152834481,-71.0632834693,263.0,2021-09-07,False
94335472,42223,Odocoileus virginianus,White-tailed Deer,42.5155013464,-71.0631625297,168.0,2021-09-03,False
94335579,42051,Canis latrans,Coyote,42.5155442905,-71.0632751418,129.0,2021-09-03,False
94336017,46095,Marmota monax,Groundhog,42.376505,-72.516625,16.0,2021-09-10,False
94354688,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.5642797046,-71.1794119364,23.0,2021-09-07,False
94360699,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.35263,-71.0661166667,65.0,2021-09-10,False
94364088,43111,Sylvilagus floridanus,Eastern Cottontail,42.2914844917,-71.1299236134,20.0,2021-09-10,False
94372936,46217,Tamias striatus,Eastern Chipmunk,42.2331249724,-71.7571220088,977.0,2021-09-02,False
94382134,42051,Canis latrans,Coyote,42.5543027778,-71.7551027778,,2021-09-10,False
94384955,42223,Odocoileus virginianus,White-tailed Deer,42.508885,-73.1096983333,,2021-09-10,False
94426057,44395,Peromyscus leucopus,White-footed Mouse,41.4500808716,-70.9222335815,5.0,2021-09-11,False
94433285,46217,Tamias striatus,Eastern Chipmunk,42.1089784772,-72.6072188996,6.0,2021-09-11,True
94447967,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3554736777,-71.0643927282,65.0,2021-09-11,False
94462448,46217,Tamias striatus,Eastern Chipmunk,42.0695195,-70.1987533333,4.0,2021-09-11,False
94468529,42223,Odocoileus virginianus,White-tailed Deer,42.6206321716,-72.0757217407,65.0,2021-09-11,False
94471982,63113,Blarina brevicauda,Northern Short-tailed Shrew,42.4960833333,-72.420495,10.0,2021-09-11,False
94480630,566601,Phoca vitulina vitulina,Atlantic Harbor Seal,42.0501620284,-70.2199435916,3184.0,2018-04-15,False
94485727,46217,Tamias striatus,Eastern Chipmunk,42.3358651698,-71.1620941162,508.0,2021-09-09,False
94507367,42223,Odocoileus virginianus,White-tailed Deer,42.4078861111,-71.3261083333,,2021-09-11,False
94516948,42069,Vulpes vulpes,Red Fox,42.3690082987,-72.511574957,123.0,2021-09-11,False
94533268,40522,Lasiurus borealis,Eastern Red Bat,42.3668688737,-71.1448642765,358.0,2021-09-11,False
94541009,1264432,Neogale vison,American Mink,41.75245126,-70.02553509,3.0,2021-09-11,False
94557842,42223,Odocoileus virginianus,White-tailed Deer,42.403325,-71.1979966667,4.0,2021-09-11,False
94561439,40629,Lasionycteris noctivagans,Silver-haired Bat,41.5592986558,-69.9937432632,187.0,2021-08-28,False
94565034,59815,Sorex cinereus,Masked Shrew,41.6072815511,-70.5091646427,73.0,2021-09-12,True
94572082,42223,Odocoileus virginianus,White-tailed Deer,42.0122618544,-70.6831079949,61.0,2021-09-11,False
94587810,46217,Tamias striatus,Eastern Chipmunk,42.5643033433,-71.1794255813,23.0,2021-09-12,False
94589460,42051,Canis latrans,Coyote,42.0469338226,-72.6002949859,300.0,2021-09-12,False
94624732,43111,Sylvilagus floridanus,Eastern Cottontail,42.3754234314,-71.1452331543,,2021-09-12,False
94630703,43111,Sylvilagus floridanus,Eastern Cottontail,42.3505919722,-71.148927,,2021-09-11,False
94630776,43111,Sylvilagus floridanus,Eastern Cottontail,42.350481,-71.1486859722,,2021-09-11,False
94637551,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.0874930863,-71.0207830761,65.0,2021-09-12,False
94643898,43111,Sylvilagus floridanus,Eastern Cottontail,42.3633422852,-72.4995727539,27.0,2021-09-12,False
94650253,43111,Sylvilagus floridanus,Eastern Cottontail,41.779517,-70.88432615,103.0,2021-09-12,False
94654034,118552,Felis catus,Domestic Cat,42.2751126267,-72.3340524499,25.0,2021-07-24,False
94655550,41663,Procyon lotor,Common Raccoon,42.1070236647,-72.6203675196,6770.0,2021-09-12,False
94662178,46217,Tamias striatus,Eastern Chipmunk,42.237305,-71.50048,20.0,2021-09-12,False
94663257,46217,Tamias striatus,Eastern Chipmunk,42.6337383333,-70.9158033333,104.0,2021-09-12,False
94666310,43794,Castor canadensis,American Beaver,42.2571416667,-71.6971883333,65.0,2021-09-12,False
94677914,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.367675,-71.1210721667,21.0,2021-09-12,False
94696055,46260,Tamiasciurus hudsonicus,American Red Squirrel,42.521044417,-71.0411740219,113.0,2021-09-06,False
94697599,42051,Canis latrans,Coyote,41.6544343002,-70.2499696612,73.0,2021-09-11,False
94726138,44576,Rattus norvegicus,Brown Rat,42.4082341511,-71.1364410818,5.0,2021-09-13,False
94732043,43111,Sylvilagus floridanus,Eastern Cottontail,41.2700500488,-70.1923751831,65.0,2021-09-13,False
94740627,46217,Tamias striatus,Eastern Chipmunk,42.10913105,-71.31816595,8.0,2021-09-13,False
94743190,46260,Tamiasciurus hudsonicus,American Red Squirrel,42.3492908333,-73.3621088889,,2021-09-13,False
94746580,43111,Sylvilagus floridanus,Eastern Cottontail,42.1083910531,-71.3171384857,3.0,2021-09-13,False
94746664,43111,Sylvilagus floridanus,Eastern Cottontail,42.1083943195,-71.3170762207,4.0,2021-09-13,False
94747100,43111,Sylvilagus floridanus,Eastern Cottontail,42.1083589504,-71.3177242969,5.0,2021-09-13,False
94748203,46095,Marmota monax,Groundhog,42.4085829859,-71.3250821034,65.0,2021-09-13,False
94749967,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.370793,-71.257635,391.0,2021-09-12,False
94759187,43111,Sylvilagus floridanus,Eastern Cottontail,41.9424502575,-70.6212899894,65.0,2021-09-13,True
94760566,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3849704663,-71.1089645722,9.0,2021-09-13,False
94760762,46095,Marmota monax,Groundhog,42.4667495219,-70.9494937956,6440.0,2021-09-11,False
94767774,46217,Tamias striatus,Eastern Chipmunk,42.2100127154,-71.095391421,4.0,2021-07-27,False
94767789,46095,Marmota monax,Groundhog,42.2083770389,-71.0937029505,4.0,2021-07-27,False
94769806,46260,Tamiasciurus hudsonicus,American Red Squirrel,41.880372819,-70.6454731151,16935.0,2021-09-13,False
94772878,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.5809168012,-72.4862195179,50.0,2021-09-12,False
94772972,43111,Sylvilagus floridanus,Eastern Cottontail,42.5803536851,-72.4863985553,57.0,2021-09-07,False
94804852,42051,Canis latrans,Coyote,41.7753625363,-70.2908231434,114.0,2021-09-14,True
94827300,41880,Mephitis mephitis,Striped Skunk,42.5641917972,-71.1794845599,32.0,2021-09-14,False
94827803,42069,Vulpes vulpes,Red Fox,42.5641600077,-71.1794745633,23.0,2021-09-12,False
94842146,711289,Halichoerus grypus atlantica,Atlantic Grey Seal,41.6882583333,-69.9508533333,7.0,2021-09-14,False
94853468,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.4705203846,-70.627213223,5.0,2021-09-14,False
94860716,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.858605,-71.1113361667,16.0,2021-09-14,False
94863228,42051,Canis latrans,Coyote,42.5152816588,-71.0633476342,128.0,2021-09-12,False
94867968,43111,Sylvilagus floridanus,Eastern Cottontail,42.492729187,-71.2801513672,4.0,2021-09-14,False
94870584,44026,Erethizon dorsatum,North American Porcupine,42.2070770264,-73.2938156128,,2021-09-14,False
94875337,42223,Odocoileus virginianus,White-tailed Deer,42.4750366667,-72.739425,,2021-09-14,False
94879661,41638,Ursus americanus,American Black Bear,42.4789897825,-72.7322862282,15.0,2021-09-14,False
94884866,43111,Sylvilagus floridanus,Eastern Cottontail,42.6647212471,-71.0809992773,72.0,2021-08-12,True
94885427,42069,Vulpes vulpes,Red Fox,42.6358459511,-71.108784894,65.0,2021-08-10,True
94886797,42223,Odocoileus virginianus,White-tailed Deer,42.4602575571,-71.1600498682,117.0,2021-09-13,False
94920117,44311,Microtus pennsylvanicus,Eastern Meadow Vole,41.631126397,-70.5612946674,,2021-09-15,False
94926467,43111,Sylvilagus floridanus,Eastern Cottontail,42.38634825,-71.11756503,8.0,2021-09-15,False
94937562,41663,Procyon lotor,Common Raccoon,42.31816865,-71.1583213,1883.0,2021-09-14,False
94948735,46095,Marmota monax,Groundhog,42.3178564198,-72.6403121209,24.0,2021-09-12,False
94955843,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.07341986,-71.1806509999,,2021-09-14,False
94961426,46217,Tamias striatus,Eastern Chipmunk,42.08154559,-71.15505073,,2021-09-15,False
94970309,46217,Tamias striatus,Eastern Chipmunk,42.2209233267,-71.1939420119,65.0,2021-09-15,False
94977933,43111,Sylvilagus floridanus,Eastern Cottontail,42.2832718417,-71.1512734804,65.0,2021-09-15,False
94983801,566601,Phoca vitulina vitulina,Atlantic Harbor Seal,41.8426386191,-70.5318148604,31.0,2021-09-15,False
94984121,41708,Phoca vitulina,Harbor Seal,41.8418020455,-70.5321423306,15.0,2021-09-15,False
94991209,43111,Sylvilagus floridanus,Eastern Cottontail,42.6559868346,-70.6155471098,14.0,2021-08-29,False
94992160,43111,Sylvilagus floridanus,Eastern Cottontail,42.2145782686,-71.1176663365,93.0,2021-08-29,False
95020802,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.9876644397,-70.9698135362,94.0,2021-09-16,False
95022600,46217,Tamias striatus,Eastern Chipmunk,42.45326,-71.0800183333,,2021-09-05,False
95022886,42069,Vulpes vulpes,Red Fox,42.6766598681,-71.4244224876,5425.0,2021-06-09,False
95024719,42069,Vulpes vulpes,Red Fox,41.7887201857,-70.640306527,488.0,2021-05-13,False
95025670,44395,Peromyscus leucopus,White-footed Mouse,41.6310958861,-70.5613708494,,2021-09-15,False
95025924,44311,Microtus pennsylvanicus,Eastern Meadow Vole,41.6311264036,-70.5612945556,,2021-09-15,False
95032676,44026,Erethizon dorsatum,North American Porcupine,42.5274062851,-73.1919633789,10.0,2021-09-10,True
95034039,46217,Tamias striatus,Eastern Chipmunk,42.367272,-71.255223,,2021-09-16,False
95050302,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.203895,-70.97354167,5.0,2021-09-15,False
95052438,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3770241347,-71.1253669952,18.0,2021-09-16,False
95052732,42223,Odocoileus virginianus,White-tailed Deer,42.2938333333,-72.651955,5.0,2021-09-16,False
95055461,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.1813461079,-70.9351771697,194.0,2021-09-14,False
95056237,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.4561382359,-72.9283822438,32.0,2021-09-16,False
95058985,46217,Tamias striatus,Eastern Chipmunk,42.0632239046,-71.1622739557,9.0,2021-09-16,False
95071081,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.416694383,-72.5099267685,4.0,2021-09-16,False
95073295,46217,Tamias striatus,Eastern Chipmunk,42.3399805556,-71.1591194444,24.0,2021-09-11,False
95083679,42069,Vulpes vulpes,Red Fox,42.4259283,-71.3039469,5401.0,2020-05-23,False
95084275,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.4259283,-71.3039469,5401.0,2019-08-18,False
95084395,46260,Tamiasciurus hudsonicus,American Red Squirrel,42.4259283,-71.3039469,5401.0,2019-08-18,False
95085941,43111,Sylvilagus floridanus,Eastern Cottontail,42.3427467346,-71.1010360718,65.0,2021-09-16,False
95087074,41638,Ursus americanus,American Black Bear,42.780724349,-73.0198042742,11.0,2021-09-13,True
95087125,43111,Sylvilagus floridanus,Eastern Cottontail,42.3874587052,-71.1446961103,15.0,2021-09-02,False
95096481,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3327216667,-71.1742633333,4.0,2021-09-16,False
95096905,41663,Procyon lotor,Common Raccoon,42.3668666667,-71.255905,5.0,2021-09-16,False
95108488,44026,Erethizon dorsatum,North American Porcupine,42.72563,-73.1736966667,10.0,2021-09-16,False
95109294,1264432,Neogale vison,American Mink,42.8152238644,-70.9592274975,198.0,2021-09-16,False
95128321,43111,Sylvilagus floridanus,Eastern Cottontail,42.343722972,-71.0377530292,23.0,2021-09-17,False
95128343,43111,Sylvilagus floridanus,Eastern Cottontail,42.3435622257,-71.03711407,23.0,2021-09-17,False
95128622,43111,Sylvilagus floridanus,Eastern Cottontail,42.343782017,-71.0374763998,23.0,2021-09-17,False
95130851,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3439283693,-71.037533025,23.0,2021-09-17,False
95131610,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3438320189,-71.0375988734,23.0,2021-09-17,False
95133702,46217,Tamias striatus,Eastern Chipmunk,41.7717508916,-70.2843944572,361.0,2021-09-14,True
95133862,43111,Sylvilagus floridanus,Eastern Cottontail,42.287975,-71.5902866667,946.0,2021-09-17,False
95137567,42223,Odocoileus virginianus,White-tailed Deer,42.1620445,-71.1396778333,4.0,2021-09-15,False
95165917,47056,Condylura cristata,Star-nosed Mole,42.4777143737,-71.3323732127,47.0,2021-09-15,False
95167313,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.4910132401,-71.0250449181,8.0,2021-09-17,False
95173973,44311,Microtus pennsylvanicus,Eastern Meadow Vole,42.3068763319,-71.0901536797,65.0,2021-09-17,False
95179465,42652,Didelphis virginiana,Virginia Opossum,42.1751138889,-71.0553194444,16.0,2021-09-14,False
95184922,42223,Odocoileus virginianus,White-tailed Deer,42.5966724731,-72.4410695507,37.0,2018-05-26,False
95191800,46217,Tamias striatus,Eastern Chipmunk,42.3392333333,-71.1646805,41.0,2021-09-15,False
95198144,42051,Canis latrans,Coyote,42.2920583333,-71.1295611667,23.0,2021-09-17,False
95203656,44026,Erethizon dorsatum,North American Porcupine,42.5629543237,-72.009244971,12979.0,2021-09-17,False
95203723,42223,Odocoileus virginianus,White-tailed Deer,42.651766266,-71.1580506097,182.0,2021-09-17,False
95208742,41663,Procyon lotor,Common Raccoon,42.3736158,-71.1097335,4990.0,2021-08-11,False
95212473,43111,Sylvilagus floridanus,Eastern Cottontail,41.7003208,-70.3002024,6646.0,2019-07-15,False
95213385,711289,Halichoerus grypus atlantica,Atlantic Grey Seal,41.6695541167,-69.9884649533,6646.0,2018-07-23,False
95228383,44395,Peromyscus leucopus,White-footed Mouse,42.344064348,-72.6778183791,20.0,2021-09-10,True
95235477,46217,Tamias striatus,Eastern Chipmunk,41.8547380683,-71.0417917941,5.0,2021-09-16,True
95250007,43111,Sylvilagus floridanus,Eastern Cottontail,42.6195373535,-72.077545166,,2021-09-17,False
95250327,43111,Sylvilagus floridanus,Eastern Cottontail,42.68058,-70.8238916667,11.0,2021-09-17,False
95263886,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3857869452,-71.108809919,2.0,2021-09-17,False
95263898,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3851669392,-71.1090435254,4.0,2021-09-17,False
95275046,43111,Sylvilagus floridanus,Eastern Cottontail,42.0770219405,-70.9128195445,37.0,2021-09-16,False
95278244,46095,Marmota monax,Groundhog,42.3513952698,-73.3234402644,395.0,2021-09-18,False
95278331,42223,Odocoileus virginianus,White-tailed Deer,42.3501405643,-73.3267747836,5.0,2021-09-18,False
95278426,46217,Tamias striatus,Eastern Chipmunk,42.3502132862,-73.326683328,5.0,2021-09-18,False
95286116,46260,Tamiasciurus hudsonicus,American Red Squirrel,42.4057865786,-71.5765007899,165.0,2021-09-18,False
95295444,43111,Sylvilagus floridanus,Eastern Cottontail,42.4841083333,-71.4855333333,,2021-06-01,False
95295784,46217,Tamias striatus,Eastern Chipmunk,42.35590673,-72.65907835,9.0,2021-09-18,False
95295930,42223,Odocoileus virginianus,White-tailed Deer,42.6822379764,-71.7333968729,358.0,2021-09-17,False
95297912,46260,Tamiasciurus hudsonicus,American Red Squirrel,42.4928398132,-73.2992172241,10.0,2021-09-18,False
95300192,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.5429116667,-71.5620716667,13.0,2021-09-18,False
