latitude,longitude,presence
42.37286667,-71.05191117,0
42.854656,-70.95724,0
42.5975988346,-70.9621791935,0
41.6531007805,-70.986674665,0
42.3357817946,-71.1346865485,0
42.7410953916,-70.962197686,1
42.5690583333,-71.8770916667,0
42.2547942072,-71.8381138879,1
42.6215726,-73.1192858,0
42.2245916667,-71.074075,0
42.5754115032,-71.994930273,0
42.0602003043,-71.0384520155,1
42.4996403,-71.2318273,0
42.3273783333,-72.5296033333,1
42.2026017011,-71.0958700996,0
42.2376073,-70.84174614,0
42.2789805556,-71.141525,0
42.3200565577,-71.0458352222,0
41.9920543065,-70.7007094908,1
42.0728327254,-70.2073402297,1
42.3196662383,-71.4040388997,1
42.2308233333,-71.4085283333,0
42.3544916667,-71.3979716667,0
42.4341414126,-71.1383781138,0
42.23787,-71.58387,0
41.3214116907,-69.9923212212,0
42.3702540322,-71.4100012449,0
42.4844665527,-71.1103515625,0
41.696233819,-69.9686282277,0
41.52812,-71.0329278333,1
42.4069290161,-72.4335098267,0
41.5920651554,-70.8337977156,1
41.6995704358,-70.3555061249,0
42.2679481506,-70.9217681885,0
42.25574483,-71.13945079,0
42.1802249937,-70.8019995689,1
42.4479866667,-71.561295,0
42.3214382997,-72.6246991,0
42.4945915111,-71.2124483488,0
41.7889304429,-70.6359141008,0
42.2285583333,-71.7651666667,0
41.7422820907,-70.4208972307,0
42.2654533333,-73.2105116667,0
42.348945,-72.3971833333,0
42.4483951176,-71.793336766,0
42.3580998549,-71.4259031591,0
41.5276570043,-70.6587445548,1
42.0652666667,-73.2955033333,0
42.2853613071,-71.5328394641,0
42.2168407642,-70.794717595,0
42.57016167,-70.819695,0
42.052734375,-70.1846923828,1
42.1061388333,-70.8119966667,1
42.506855,-71.0751195,0
42.3269666667,-71.1061555,0
41.83515,-70.8682916667,0
42.5655103993,-72.7254136769,0
42.5414050364,-71.6330810395,1
42.2211,-70.8685533333,1
42.0768496424,-70.2174646407,1
41.84423,-70.540475,0
42.5862716667,-71.5001916667,1
42.6331745468,-70.6813156843,1
